LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,STATUS,CLASSTYPE,ORDER_OBS,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,VersionFirstReleased,LHCForms,FormalName
12208-5,"Eosinophils/100 leukocytes",NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Eosinophils/100 leukocytes in Cerebral spinal fluid by Manual count",%,1.0j-a,false,"Eosinophils/100 leukocytes:NFr:Pt:CSF:Qn:Manual count"
13350-4,"Eosinophils/100 leukocytes",NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.46,DEPRECATED,1,Observation,,%,"Deprecated Eosinophils/100 leukocytes in Cerebral spinal fluid by Manual count",%,1.0j-a,false,"Eosinophils/100 leukocytes:NFr:Pt:CSF:Qn:Manual count"
57391-5,"Eosinophils/100 leukocytes",NFr,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Both,,%,"Eosinophils/100 leukocytes in Synovial fluid by Manual count",%,2.29,false,"Eosinophils/100 leukocytes:NFr:Pt:Synv fld:Qn:Manual count"
95220-0,"Lymphocytes/100 leukocytes",NFr,Pt,"^Stem cell product",Qn,"Manual count",HEM/BC,2.68,ACTIVE,1,Observation,,%,"Lymphocytes/100 leukocytes in Stem cell product by Manual count",%,2.68,false,"Lymphocytes/100 leukocytes:NFr:Pt:^Stem cell product:Qn:Manual count"
13941-0,"Lymphocytes/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Lymphocytes/100 leukocytes in Body fluid by Manual count",%,1.0k,false,"Lymphocytes/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
20494-1,"Lymphocytes/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.36,DEPRECATED,1,Observation,,%,"Deprecated Lymphocytes/100 leukocytes in Body fluid by Manual count",%,1.0m,false,"Lymphocytes/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
10328-3,"Lymphocytes/100 leukocytes",NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Lymphocytes/100 leukocytes in Cerebral spinal fluid by Manual count",%,1.0i,false,"Lymphocytes/100 leukocytes:NFr:Pt:CSF:Qn:Manual count"
66761-8,"Lymphocytes/100 leukocytes",NFr,Pt,"Dial fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Lymphocytes/100 leukocytes in Dialysis fluid by Manual count",%,2.38,false,"Lymphocytes/100 leukocytes:NFr:Pt:Dial fld:Qn:Manual count"
40538-1,"Lymphocytes/100 leukocytes",NFr,Pt,"Dial fld prt",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Lymphocytes/100 leukocytes in Peritoneal dialysis fluid by Manual count",%,2.15,false,"Lymphocytes/100 leukocytes:NFr:Pt:Dial fld prt:Qn:Manual count"
72364-3,"Lymphocytes/100 leukocytes",NFr,Pt,"Vitr fld",Qn,"Manual count",HEM/BC,2.50,ACTIVE,1,Both,,%,"Lymphocytes/100 leukocytes in Vitreous fluid by Manual count",%,2.42,false,"Lymphocytes/100 leukocytes:NFr:Pt:Vitr fld:Qn:Manual count"
20619-3,"Lymphocytes/100 leukocytes",NFr,Pt,XXX,Qn,"Automated count",CELLMARK,2.70,ACTIVE,1,Observation,,%,"Lymphocytes/100 leukocytes in Specimen by Automated count",%,1.0m,false,"Lymphocytes/100 leukocytes:NFr:Pt:XXX:Qn:Automated count"
71649-8,Lymphocytes/leukocytes,NFr.DF,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Lymphocytes/Leukocytes [Pure number fraction] in Body fluid by Manual count",,2.42,false,"Lymphocytes/leukocytes:NFr.DF:Pt:Body fld:Qn:Manual count"
71605-0,Lymphocytes/leukocytes,NFr.DF,Pt,"Pericard fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Lymphocytes/Leukocytes [Pure number fraction] in Pericardial fluid by Manual count",,2.42,false,"Lymphocytes/leukocytes:NFr.DF:Pt:Pericard fld:Qn:Manual count"
71634-0,Lymphocytes/leukocytes,NFr.DF,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Lymphocytes/Leukocytes [Pure number fraction] in Peritoneal fluid by Manual count",,2.42,false,"Lymphocytes/leukocytes:NFr.DF:Pt:Periton fld:Qn:Manual count"
71615-9,Lymphocytes/leukocytes,NFr.DF,Pt,"Plr fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Lymphocytes/Leukocytes [Pure number fraction] in Pleural fluid by Manual count",,2.42,false,"Lymphocytes/leukocytes:NFr.DF:Pt:Plr fld:Qn:Manual count"
12230-9,"Macrophages/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Macrophages/100 leukocytes in Body fluid by Manual count",%,1.0j-a,false,"Macrophages/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
51580-9,"Macrophages/100 leukocytes",NFr,Pt,"Bone mar",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Macrophages/100 leukocytes in Bone marrow by Manual count",%,2.24,false,"Macrophages/100 leukocytes:NFr:Pt:Bone mar:Qn:Manual count"
12229-1,"Macrophages/100 leukocytes",NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Macrophages/100 leukocytes in Cerebral spinal fluid by Manual count",%,1.0j-a,false,"Macrophages/100 leukocytes:NFr:Pt:CSF:Qn:Manual count"
40490-5,"Macrophages/100 leukocytes",NFr,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Macrophages/100 leukocytes in Synovial fluid by Manual count",%,2.15,false,"Macrophages/100 leukocytes:NFr:Pt:Synv fld:Qn:Manual count"
71641-5,Macrophages/leukocytes,NFr.DF,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Macrophages/Leukocytes [Pure number fraction] in Body fluid by Manual count",,2.42,false,"Macrophages/leukocytes:NFr.DF:Pt:Body fld:Qn:Manual count"
71651-4,Macrophages/leukocytes,NFr.DF,Pt,CSF,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Macrophages/Leukocytes [Pure number fraction] in Cerebral spinal fluid by Manual count",,2.42,false,"Macrophages/leukocytes:NFr.DF:Pt:CSF:Qn:Manual count"
93952-0,"Metamyelocytes.neutrophilic/100 leukocytes",NFr,Pt,"Bone mar",Qn,"Manual count",HEM/BC,2.67,ACTIVE,1,Observation,,%,"Metamyelocytes.neutrophilic/100 leukocytes in Bone marrow by Manual count",%,2.67,false,"Metamyelocytes.neutrophilic/100 leukocytes:NFr:Pt:Bone mar:Qn:Manual count"
33263-5,"Metamyelocytes/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.50,ACTIVE,1,Observation,,%,"Metamyelocytes/100 leukocytes in Body fluid by Manual count",%,2.09,false,"Metamyelocytes/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
33262-7,"Metamyelocytes/100 leukocytes",NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Metamyelocytes/100 leukocytes in Cerebral spinal fluid by Manual count",%,2.09,false,"Metamyelocytes/100 leukocytes:NFr:Pt:CSF:Qn:Manual count"
71643-1,Metamyelocytes/leukocytes,NFr.DF,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Metamyelocytes/Leukocytes [Pure number fraction] in Body fluid by Manual count",,2.42,false,"Metamyelocytes/leukocytes:NFr.DF:Pt:Body fld:Qn:Manual count"
71655-5,Metamyelocytes/leukocytes,NFr.DF,Pt,CSF,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Metamyelocytes/Leukocytes [Pure number fraction] in Cerebral spinal fluid by Manual count",,2.42,false,"Metamyelocytes/leukocytes:NFr.DF:Pt:CSF:Qn:Manual count"
23902-0,"Monocyte+Macrophage/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.36,DEPRECATED,1,Observation,,%,"Deprecated Monocytes+Macrophages/100 leukocytes in Body fluid by Manual count",%,1.0o,false,"Monocyte+Macrophage/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
10329-1,"Monocytes/100 leukocytes",NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Monocytes/100 leukocytes in Cerebral spinal fluid by Manual count",%,1.0i,false,"Monocytes/100 leukocytes:NFr:Pt:CSF:Qn:Manual count"
40537-3,"Monocytes/100 leukocytes",NFr,Pt,"Dial fld prt",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Monocytes/100 leukocytes in Peritoneal dialysis fluid by Manual count",%,2.15,false,"Monocytes/100 leukocytes:NFr:Pt:Dial fld prt:Qn:Manual count"
71648-0,Monocytes/leukocytes,NFr.DF,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Monocytes/Leukocytes [Pure number fraction] in Body fluid by Manual count",,2.42,false,"Monocytes/leukocytes:NFr.DF:Pt:Body fld:Qn:Manual count"
71659-7,Monocytes/leukocytes,NFr.DF,Pt,CSF,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Monocytes/Leukocytes [Pure number fraction] in Cerebral spinal fluid by Manual count",,2.42,false,"Monocytes/leukocytes:NFr.DF:Pt:CSF:Qn:Manual count"
71623-3,Monocytes/leukocytes,NFr.DF,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Monocytes/Leukocytes [Pure number fraction] in Synovial fluid by Manual count",,2.42,false,"Monocytes/leukocytes:NFr.DF:Pt:Synv fld:Qn:Manual count"
32028-3,"Monocytes+Macrophages/100 leukocytes",NFr,Pt,"Plr fld",Qn,"Manual count",HEM/BC,2.50,ACTIVE,1,Observation,,%,"Monocytes+Macrophages/100 leukocytes in Pleural fluid by Manual count",%,2.07,false,"Monocytes+Macrophages/100 leukocytes:NFr:Pt:Plr fld:Qn:Manual count"
71647-2,Basophils/leukocytes,NFr.DF,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Basophils/Leukocytes [Pure number fraction] in Body fluid by Manual count",,2.42,false,"Basophils/leukocytes:NFr.DF:Pt:Body fld:Qn:Manual count"
71662-1,Basophils/leukocytes,NFr.DF,Pt,CSF,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Basophils/Leukocytes [Pure number fraction] in Cerebral spinal fluid by Manual count",,2.42,false,"Basophils/leukocytes:NFr.DF:Pt:CSF:Qn:Manual count"
13522-8,"Blasts/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Blasts/100 leukocytes in Body fluid by Manual count",%,1.0k,false,"Blasts/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
71644-9,Blasts/leukocytes,NFr.DF,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Blasts/Leukocytes [Pure number fraction] in Body fluid by Manual count",,2.42,false,"Blasts/leukocytes:NFr.DF:Pt:Body fld:Qn:Manual count"
71656-3,Blasts/leukocytes,NFr.DF,Pt,CSF,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Blasts/Leukocytes [Pure number fraction] in Cerebral spinal fluid by Manual count",,2.42,false,"Blasts/leukocytes:NFr.DF:Pt:CSF:Qn:Manual count"
50233-6,"Leukocyte clumps",Naric,Pt,"Urine sed",Qn,"Automated count",UA,2.70,ACTIVE,1,Observation,,/HPF,"Leukocyte clumps [#/area] in Urine sediment by Automated count",/[HPF],2.22,false,"Leukocyte clumps:Naric:Pt:Urine sed:Qn:Automated count"
99929-2,Leukocytes,Naric,Pt,"Body fld",Qn,"Automated count",HEM/BC,2.72,ACTIVE,1,Observation,,p/HPF,"Leukocytes [#/area] in Body fluid by Automated count",/[HPF],2.72,false,"Leukocytes:Naric:Pt:Body fld:Qn:Automated count"
13524-4,"Leukocytes other/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Leukocytes other/100 leukocytes in Body fluid by Manual count",%,1.0k,false,"Leukocytes other/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
13523-6,"Leukocytes other/100 leukocytes",NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Leukocytes other/100 leukocytes in Cerebral spinal fluid by Manual count",%,1.0k,false,"Leukocytes other/100 leukocytes:NFr:Pt:CSF:Qn:Manual count"
40535-7,"Leukocytes other/100 leukocytes",NFr,Pt,"Dial fld prt",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Leukocytes other/100 leukocytes in Peritoneal dialysis fluid by Manual count",%,2.15,false,"Leukocytes other/100 leukocytes:NFr:Pt:Dial fld prt:Qn:Manual count"
14857-7,"Leukocytes other/100 leukocytes",NFr,Pt,"Pericard fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Leukocytes other/100 leukocytes in Pericardial fluid by Manual count",%,1.0k,false,"Leukocytes other/100 leukocytes:NFr:Pt:Pericard fld:Qn:Manual count"
14859-3,"Leukocytes other/100 leukocytes",NFr,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Leukocytes other/100 leukocytes in Peritoneal fluid by Manual count",%,1.0k,false,"Leukocytes other/100 leukocytes:NFr:Pt:Periton fld:Qn:Manual count"
68432-4,"Leukocytes other/100 leukocytes",NFr,Pt,"Vitr fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Both,,%,"Leukocytes other/100 leukocytes in Vitreous fluid by Manual count",%,2.38,false,"Leukocytes other/100 leukocytes:NFr:Pt:Vitr fld:Qn:Manual count"
71630-8,"Leukocytes other/leukocytes",NFr.DF,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Leukocytes other/Leukocytes [Pure number fraction] in Peritoneal fluid by Manual count",,2.42,false,"Leukocytes other/leukocytes:NFr.DF:Pt:Periton fld:Qn:Manual count"
71611-8,"Leukocytes other/leukocytes",NFr.DF,Pt,"Plr fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Leukocytes other/Leukocytes [Pure number fraction] in Pleural fluid by Manual count",,2.42,false,"Leukocytes other/leukocytes:NFr.DF:Pt:Plr fld:Qn:Manual count"
55598-7,"Leukocytes.disintegrated/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.50,ACTIVE,1,Observation,,%,"Leukocytes.disintegrated/100 leukocytes in Body fluid by Manual count",%,2.27,false,"Leukocytes.disintegrated/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
55599-5,"Leukocytes.disintegrated/100 leukocytes",NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.50,ACTIVE,1,Observation,,%,"Leukocytes.disintegrated/100 leukocytes in Cerebral spinal fluid by Manual count",%,2.27,false,"Leukocytes.disintegrated/100 leukocytes:NFr:Pt:CSF:Qn:Manual count"
12209-3,"Eosinophils/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Eosinophils/100 leukocytes in Body fluid by Manual count",%,1.0j-a,false,"Eosinophils/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
13353-8,"Eosinophils/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.36,DEPRECATED,1,Observation,,%,"Deprecated Eosinophils/100 leukocytes in Body fluid by Manual count",%,1.0j-a,false,"Eosinophils/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
40539-9,"Eosinophils/100 leukocytes",NFr,Pt,"Dial fld prt",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Eosinophils/100 leukocytes in Peritoneal dialysis fluid by Manual count",%,2.15,false,"Eosinophils/100 leukocytes:NFr:Pt:Dial fld prt:Qn:Manual count"
71646-4,Eosinophils/leukocytes,NFr.DF,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Eosinophils/Leukocytes [Pure number fraction] in Body fluid by Manual count",,2.42,false,"Eosinophils/leukocytes:NFr.DF:Pt:Body fld:Qn:Manual count"
71661-3,Eosinophils/leukocytes,NFr.DF,Pt,CSF,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Eosinophils/Leukocytes [Pure number fraction] in Cerebral spinal fluid by Manual count",,2.42,false,"Eosinophils/leukocytes:NFr.DF:Pt:CSF:Qn:Manual count"
71632-4,Eosinophils/leukocytes,NFr.DF,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Eosinophils/Leukocytes [Pure number fraction] in Peritoneal fluid by Manual count",,2.42,false,"Eosinophils/leukocytes:NFr.DF:Pt:Periton fld:Qn:Manual count"
55436-0,"Myeloblasts/100 leukocytes",NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.50,ACTIVE,1,Observation,,%,"Myeloblasts/100 leukocytes in Cerebral spinal fluid by Manual count",%,2.27,false,"Myeloblasts/100 leukocytes:NFr:Pt:CSF:Qn:Manual count"
40653-8,"Myelocytes/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Myelocytes/100 leukocytes in Body fluid by Manual count",%,2.15,false,"Myelocytes/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
30368-5,"Myelocytes/100 leukocytes",NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Myelocytes/100 leukocytes in Cerebral spinal fluid by Manual count",%,2.04,false,"Myelocytes/100 leukocytes:NFr:Pt:CSF:Qn:Manual count"
71654-8,Myelocytes/leukocytes,NFr.DF,Pt,CSF,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Myelocytes/Leukocytes [Pure number fraction] in Cerebral spinal fluid by Manual count",,2.42,false,"Myelocytes/leukocytes:NFr.DF:Pt:CSF:Qn:Manual count"
12238-2,"Neutrophils/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Neutrophils/100 leukocytes in Body fluid by Manual count",%,1.0j-a,false,"Neutrophils/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
13352-0,"Neutrophils/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.36,DEPRECATED,1,Observation,,%,"Deprecated Neutrophils/100 leukocytes in Body fluid by Manual count",%,1.0j-a,false,"Neutrophils/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
13516-0,"Neutrophils/100 leukocytes",NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Neutrophils/100 leukocytes in Cerebral spinal fluid by Manual count",%,1.0k,false,"Neutrophils/100 leukocytes:NFr:Pt:CSF:Qn:Manual count"
40536-5,"Neutrophils/100 leukocytes",NFr,Pt,"Dial fld prt",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Neutrophils/100 leukocytes in Peritoneal dialysis fluid by Manual count",%,2.15,false,"Neutrophils/100 leukocytes:NFr:Pt:Dial fld prt:Qn:Manual count"
68426-6,"Neutrophils/100 leukocytes",NFr,Pt,"Vitr fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Both,,%,"Neutrophils/100 leukocytes in Vitreous fluid by Manual count",%,2.38,false,"Neutrophils/100 leukocytes:NFr:Pt:Vitr fld:Qn:Manual count"
71658-9,Neutrophils/leukocytes,NFr.DF,Pt,CSF,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Neutrophils/Leukocytes [Pure number fraction] in Cerebral spinal fluid by Manual count",,2.42,false,"Neutrophils/leukocytes:NFr.DF:Pt:CSF:Qn:Manual count"
71606-8,Neutrophils/leukocytes,NFr.DF,Pt,"Pericard fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Neutrophils/Leukocytes [Pure number fraction] in Pericardial fluid by Manual count",,2.42,false,"Neutrophils/leukocytes:NFr.DF:Pt:Pericard fld:Qn:Manual count"
71635-7,Neutrophils/leukocytes,NFr.DF,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Neutrophils/Leukocytes [Pure number fraction] in Peritoneal fluid by Manual count",,2.42,false,"Neutrophils/leukocytes:NFr.DF:Pt:Periton fld:Qn:Manual count"
71616-7,Neutrophils/leukocytes,NFr.DF,Pt,"Plr fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Neutrophils/Leukocytes [Pure number fraction] in Pleural fluid by Manual count",,2.42,false,"Neutrophils/leukocytes:NFr.DF:Pt:Plr fld:Qn:Manual count"
95228-3,"Promyelocytes/100 leukocytes",NFr,Pt,"^Stem cell product",Qn,"Manual count",HEM/BC,2.68,ACTIVE,1,Observation,,%,"Promyelocytes/100 leukocytes in Stem cell product by Manual count",%,2.68,false,"Promyelocytes/100 leukocytes:NFr:Pt:^Stem cell product:Qn:Manual count"
40660-3,"Promyelocytes/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Promyelocytes/100 leukocytes in Body fluid by Manual count",%,2.15,false,"Promyelocytes/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
30371-9,"Promyelocytes/100 leukocytes",NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Promyelocytes/100 leukocytes in Cerebral spinal fluid by Manual count",%,2.04,false,"Promyelocytes/100 leukocytes:NFr:Pt:CSF:Qn:Manual count"
71642-3,Promyelocytes/leukocytes,NFr.DF,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Promyelocytes/Leukocytes [Pure number fraction] in Body fluid by Manual count",,2.42,false,"Promyelocytes/leukocytes:NFr.DF:Pt:Body fld:Qn:Manual count"
71653-0,Promyelocytes/leukocytes,NFr.DF,Pt,CSF,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Promyelocytes/Leukocytes [Pure number fraction] in Cerebral spinal fluid by Manual count",,2.42,false,"Promyelocytes/leukocytes:NFr.DF:Pt:CSF:Qn:Manual count"
70033-6,"Ragocytes/100 leukocytes",NFr,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Ragocytes/100 leukocytes in Synovial fluid by Manual count",%,2.40,false,"Ragocytes/100 leukocytes:NFr:Pt:Synv fld:Qn:Manual count"
12227-5,"Leukocytes^^corrected for nucleated erythrocytes",NCnc,Pt,Bld,Qn,,HEM/BC,2.70,ACTIVE,1,Observation,,10*9/L,"Leukocytes [#/volume] corrected for nucleated erythrocytes in Blood",10*3/uL,1.0j-a,false,"Leukocytes^^corrected for nucleated erythrocytes:NCnc:Pt:Bld:Qn:"
48052-5,"Leukocytes^^corrected for nucleated erythrocytes",NCnc,Pt,"Body fld",Qn,,HEM/BC,2.44,ACTIVE,1,Observation,,10*3/uL,"Leukocytes [#/volume] corrected for nucleated erythrocytes in Body fluid",10*3/uL,2.21,false,"Leukocytes^^corrected for nucleated erythrocytes:NCnc:Pt:Body fld:Qn:"
55784-3,"Leukocytes^^corrected for nucleated erythrocytes",NCnc,Pt,"Bone mar",Qn,,HEM/BC,2.44,ACTIVE,1,Observation,,10*3/uL,"Leukocytes [#/volume] corrected for nucleated erythrocytes in Bone marrow",10*3/uL,2.29,false,"Leukocytes^^corrected for nucleated erythrocytes:NCnc:Pt:Bone mar:Qn:"
48034-3,"Leukocytes^^corrected for nucleated erythrocytes",NCnc,Pt,CSF,Qn,,HEM/BC,2.40,ACTIVE,1,Observation,,/uL,"Leukocytes [#/volume] corrected for nucleated erythrocytes in Cerebral spinal fluid",10*3/uL,2.21,false,"Leukocytes^^corrected for nucleated erythrocytes:NCnc:Pt:CSF:Qn:"
9840-0,Cells.CD11+CD20+,NCnc,Pt,WBC,Qn,,CELLMARK,2.42,ACTIVE,1,Observation,,/uL,"CD11+CD20+ cells [#/volume] in Leukocytes",/uL,1.0i,false,Cells.CD11+CD20+:NCnc:Pt:WBC:Qn:
9771-7,Cells.CD5+CD20+,NCnc,Pt,WBC,Qn,,CELLMARK,2.42,ACTIVE,1,Observation,,/uL,"CD5+CD20+ cells [#/volume] in Leukocytes",/uL,1.0i,false,Cells.CD5+CD20+:NCnc:Pt:WBC:Qn:
813-6,Leukocytes,NCnc,Pt,"Synv fld",Qn,"Automated count",HEM/BC,2.44,ACTIVE,1,Observation,,10*3/uL,"Leukocytes [#/volume] in Synovial fluid by Automated count",10*3/uL,1.0,false,"Leukocytes:NCnc:Pt:Synv fld:Qn:Automated count"
68431-6,"Leukocytes other",NCnc,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Both,,10*9/L,"Leukocytes other [#/volume] in Synovial fluid by Manual count",10*3/uL,2.38,false,"Leukocytes other:NCnc:Pt:Synv fld:Qn:Manual count"
26464-8,Leukocytes,NCnc,Pt,Bld,Qn,,HEM/BC,2.70,ACTIVE,1,Both,,/uL,"Leukocytes [#/volume] in Blood",10*3/uL,2.00,false,Leukocytes:NCnc:Pt:Bld:Qn:
33786-5,"Basophils.immature/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.54,ACTIVE,1,Observation,,%,"Immature basophils/100 leukocytes in Blood by Manual count",%,2.09,false,"Basophils.immature/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
706-2,"Basophils/100 leukocytes",NFr,Pt,Bld,Qn,"Automated count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Basophils/100 leukocytes in Blood by Automated count",%,1.0,false,"Basophils/100 leukocytes:NFr:Pt:Bld:Qn:Automated count"
71680-3,Basophils/leukocytes,NFr.DF,Pt,Bld,Qn,"Automated count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Basophils/Leukocytes [Pure number fraction] in Blood by Automated count",,2.42,false,"Basophils/leukocytes:NFr.DF:Pt:Bld:Qn:Automated count"
33842-6,"Monocytes.immature/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.50,ACTIVE,1,Observation,,%,"Immature monocytes/100 leukocytes in Blood by Manual count",%,2.09,false,"Monocytes.immature/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
5905-5,"Monocytes/100 leukocytes",NFr,Pt,Bld,Qn,"Automated count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Monocytes/100 leukocytes in Blood by Automated count",%,1.0,false,"Monocytes/100 leukocytes:NFr:Pt:Bld:Qn:Automated count"
71677-9,Monocytes/leukocytes,NFr.DF,Pt,Bld,Qn,"Automated count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Monocytes/Leukocytes [Pure number fraction] in Blood by Automated count",,2.42,false,"Monocytes/leukocytes:NFr.DF:Pt:Bld:Qn:Automated count"
